"","filename","path","mouse.id","input.case","count"
"1379","IGHV1-81_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV1-81_IGHJ2_48_1.fasta","m3","all",4
"1380","IGHV2-2_IGHJ4_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-2_IGHJ4_42_2.fasta","m3","all",4
"1381","IGHV2-2_IGHJ4_51_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV2-2_IGHJ4_51_2.fasta","m3","all",4
"1382","IGHV3-1_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-1_IGHJ1_45_1.fasta","m3","all",4
"1383","IGHV3-6_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ3_48_1.fasta","m3","all",4
"1384","IGHV3-6_IGHJ4_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV3-6_IGHJ4_48_1.fasta","m3","all",4
"1385","IGHV5-12_IGHJ4_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-12_IGHJ4_45_1.fasta","m3","all",4
"1386","IGHV5-17_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV5-17_IGHJ2_42_1.fasta","m3","all",4
"1387","IGHV6-3_IGHJ1_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV6-3_IGHJ1_42_1.fasta","m3","all",4
"1388","IGHV7-1_IGHJ4_54_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV7-1_IGHJ4_54_2.fasta","m3","all",4
"1389","IGHV8-8_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV8-8_IGHJ3_42_1.fasta","m3","all",4
"1390","IGHV9-3_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ2_39_1.fasta","m3","all",4
"1391","IGHV9-3_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-3_IGHJ2_48_1.fasta","m3","all",4
"1392","IGHV9-4_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/all/IGHV9-4_IGHJ2_42_1.fasta","m3","all",4
"1393","IGHV10-1_IGHJ3_39_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV10-1_IGHJ3_39_2.fasta","m3","without_colon_sample",4
"1394","IGHV1-18_IGHJ3_36_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-18_IGHJ3_36_2.fasta","m3","without_colon_sample",4
"1395","IGHV1-26_IGHJ3_39_6.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ3_39_6.fasta","m3","without_colon_sample",4
"1396","IGHV1-26_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-26_IGHJ3_48_1.fasta","m3","without_colon_sample",4
"1397","IGHV1-39_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-39_IGHJ3_48_1.fasta","m3","without_colon_sample",4
"1398","IGHV14-1_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV14-1_IGHJ3_39_1.fasta","m3","without_colon_sample",4
"1399","IGHV1-55_IGHJ3_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-55_IGHJ3_45_1.fasta","m3","without_colon_sample",4
"1400","IGHV1-55_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-55_IGHJ3_48_1.fasta","m3","without_colon_sample",4
"1401","IGHV1-61_IGHJ1_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-61_IGHJ1_51_1.fasta","m3","without_colon_sample",4
"1402","IGHV1-62_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-62_IGHJ4_39_1.fasta","m3","without_colon_sample",4
"1403","IGHV1-64_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-64_IGHJ3_39_1.fasta","m3","without_colon_sample",4
"1404","IGHV1-69_IGHJ3_36_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-69_IGHJ3_36_2.fasta","m3","without_colon_sample",4
"1405","IGHV1-72_IGHJ4_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-72_IGHJ4_36_1.fasta","m3","without_colon_sample",4
"1406","IGHV1-74_IGHJ3_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-74_IGHJ3_30_1.fasta","m3","without_colon_sample",4
"1407","IGHV1-78_IGHJ1_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-78_IGHJ1_51_1.fasta","m3","without_colon_sample",4
"1408","IGHV1-7_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-7_IGHJ4_42_1.fasta","m3","without_colon_sample",4
"1409","IGHV1-80_IGHJ2_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-80_IGHJ2_45_1.fasta","m3","without_colon_sample",4
"1410","IGHV1-80_IGHJ3_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV1-80_IGHJ3_30_1.fasta","m3","without_colon_sample",4
"1411","IGHV3-6_IGHJ3_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV3-6_IGHJ3_48_1.fasta","m3","without_colon_sample",4
"1412","IGHV5-17_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV5-17_IGHJ2_42_1.fasta","m3","without_colon_sample",4
"1413","IGHV5-4_IGHJ4_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV5-4_IGHJ4_48_1.fasta","m3","without_colon_sample",4
"1414","IGHV5-9_IGHJ1_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV5-9_IGHJ1_54_1.fasta","m3","without_colon_sample",4
"1415","IGHV8-8_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV8-8_IGHJ3_42_1.fasta","m3","without_colon_sample",4
"1416","IGHV9-3_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m3/without_colon_sample/IGHV9-3_IGHJ2_48_1.fasta","m3","without_colon_sample",4
"1417","IGHV1-12_IGHJ3_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-12_IGHJ3_27_1.fasta","m1","all",5
"1418","IGHV1-22_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-22_IGHJ2_39_1.fasta","m1","all",5
"1419","IGHV1-26_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-26_IGHJ1_39_1.fasta","m1","all",5
"1420","IGHV1-26_IGHJ2_33_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-26_IGHJ2_33_3.fasta","m1","all",5
"1421","IGHV1-26_IGHJ2_33_4.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-26_IGHJ2_33_4.fasta","m1","all",5
"1422","IGHV1-26_IGHJ3_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-26_IGHJ3_27_1.fasta","m1","all",5
"1423","IGHV1-26_IGHJ4_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-26_IGHJ4_54_1.fasta","m1","all",5
"1424","IGHV14-3_IGHJ2_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV14-3_IGHJ2_45_1.fasta","m1","all",5
"1425","IGHV1-53_IGHJ2_33_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-53_IGHJ2_33_2.fasta","m1","all",5
"1426","IGHV1-58_IGHJ2_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-58_IGHJ2_42_2.fasta","m1","all",5
"1427","IGHV1-59_IGHJ2_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-59_IGHJ2_30_1.fasta","m1","all",5
"1428","IGHV1-64_IGHJ1_51_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-64_IGHJ1_51_3.fasta","m1","all",5
"1429","IGHV1-72_IGHJ1_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-72_IGHJ1_54_1.fasta","m1","all",5
"1430","IGHV1-74_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-74_IGHJ1_39_1.fasta","m1","all",5
"1431","IGHV1-74_IGHJ1_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-74_IGHJ1_42_1.fasta","m1","all",5
"1432","IGHV1-76_IGHJ1_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-76_IGHJ1_48_1.fasta","m1","all",5
"1433","IGHV1-78_IGHJ4_39_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-78_IGHJ4_39_2.fasta","m1","all",5
"1434","IGHV1-80_IGHJ4_39_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-80_IGHJ4_39_2.fasta","m1","all",5
"1435","IGHV1-81_IGHJ1_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV1-81_IGHJ1_48_1.fasta","m1","all",5
"1436","IGHV3-6_IGHJ4_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/all/IGHV3-6_IGHJ4_48_1.fasta","m1","all",5
"1437","IGHV1-15_IGHJ3_27_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-15_IGHJ3_27_1.fasta","m1","without_colon_sample",5
"1438","IGHV1-22_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-22_IGHJ2_39_1.fasta","m1","without_colon_sample",5
"1439","IGHV1-26_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-26_IGHJ1_39_1.fasta","m1","without_colon_sample",5
"1440","IGHV1-26_IGHJ3_24_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-26_IGHJ3_24_1.fasta","m1","without_colon_sample",5
"1441","IGHV1-26_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-26_IGHJ3_39_1.fasta","m1","without_colon_sample",5
"1442","IGHV1-26_IGHJ4_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-26_IGHJ4_54_1.fasta","m1","without_colon_sample",5
"1443","IGHV14-2_IGHJ2_18_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV14-2_IGHJ2_18_1.fasta","m1","without_colon_sample",5
"1444","IGHV14-3_IGHJ1_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV14-3_IGHJ1_45_1.fasta","m1","without_colon_sample",5
"1445","IGHV1-53_IGHJ2_33_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-53_IGHJ2_33_2.fasta","m1","without_colon_sample",5
"1446","IGHV1-54_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-54_IGHJ4_42_1.fasta","m1","without_colon_sample",5
"1447","IGHV1-55_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-55_IGHJ3_39_1.fasta","m1","without_colon_sample",5
"1448","IGHV1-58_IGHJ2_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-58_IGHJ2_42_2.fasta","m1","without_colon_sample",5
"1449","IGHV1-59_IGHJ2_30_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-59_IGHJ2_30_1.fasta","m1","without_colon_sample",5
"1450","IGHV1-64_IGHJ1_51_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-64_IGHJ1_51_3.fasta","m1","without_colon_sample",5
"1451","IGHV1-64_IGHJ3_45_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-64_IGHJ3_45_3.fasta","m1","without_colon_sample",5
"1452","IGHV1-72_IGHJ1_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-72_IGHJ1_48_1.fasta","m1","without_colon_sample",5
"1453","IGHV1-74_IGHJ1_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-74_IGHJ1_39_1.fasta","m1","without_colon_sample",5
"1454","IGHV1-76_IGHJ1_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-76_IGHJ1_48_1.fasta","m1","without_colon_sample",5
"1455","IGHV1-76_IGHJ1_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-76_IGHJ1_51_1.fasta","m1","without_colon_sample",5
"1456","IGHV1-80_IGHJ4_39_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV1-80_IGHJ4_39_2.fasta","m1","without_colon_sample",5
"1457","IGHV3-8_IGHJ4_51_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV3-8_IGHJ4_51_1.fasta","m1","without_colon_sample",5
"1458","IGHV8-12_IGHJ4_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV8-12_IGHJ4_39_1.fasta","m1","without_colon_sample",5
"1459","IGHV9-3_IGHJ2_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m1/without_colon_sample/IGHV9-3_IGHJ2_39_1.fasta","m1","without_colon_sample",5
"1460","IGHV10-3_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV10-3_IGHJ4_42_1.fasta","m2","all",5
"1461","IGHV1-22_IGHJ2_33_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-22_IGHJ2_33_1.fasta","m2","all",5
"1462","IGHV1-22_IGHJ2_33_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-22_IGHJ2_33_2.fasta","m2","all",5
"1463","IGHV1-26_IGHJ1_54_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-26_IGHJ1_54_3.fasta","m2","all",5
"1464","IGHV1-26_IGHJ3_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-26_IGHJ3_42_1.fasta","m2","all",5
"1465","IGHV1-26_IGHJ4_54_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-26_IGHJ4_54_1.fasta","m2","all",5
"1466","IGHV14-1_IGHJ4_33_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV14-1_IGHJ4_33_2.fasta","m2","all",5
"1467","IGHV1-42_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-42_IGHJ4_42_1.fasta","m2","all",5
"1468","IGHV14-3_IGHJ3_36_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV14-3_IGHJ3_36_1.fasta","m2","all",5
"1469","IGHV14-4_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV14-4_IGHJ2_48_1.fasta","m2","all",5
"1470","IGHV1-50_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-50_IGHJ3_39_1.fasta","m2","all",5
"1471","IGHV1-53_IGHJ4_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-53_IGHJ4_42_2.fasta","m2","all",5
"1472","IGHV1-58_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-58_IGHJ2_48_1.fasta","m2","all",5
"1473","IGHV1-58_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-58_IGHJ3_39_1.fasta","m2","all",5
"1474","IGHV1-59_IGHJ3_45_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-59_IGHJ3_45_1.fasta","m2","all",5
"1475","IGHV1-64_IGHJ2_48_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-64_IGHJ2_48_1.fasta","m2","all",5
"1476","IGHV1-72_IGHJ3_39_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-72_IGHJ3_39_1.fasta","m2","all",5
"1477","IGHV1-75_IGHJ4_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-75_IGHJ4_42_1.fasta","m2","all",5
"1478","IGHV1-76_IGHJ4_51_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-76_IGHJ4_51_2.fasta","m2","all",5
"1479","IGHV1-78_IGHJ2_42_1.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-78_IGHJ2_42_1.fasta","m2","all",5
"1480","IGHV1-82_IGHJ1_39_3.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-82_IGHJ1_39_3.fasta","m2","all",5
"1481","IGHV1-82_IGHJ4_42_2.fasta","/home/hieu/outdir/sc_bulk_BCR_data_analysis_v0.1/VDJ_output/03_output/FASTA_output/PROJECT/VDJ_output_0.85/m2/all/IGHV1-82_IGHJ4_42_2.fasta","m2","all",5
