VJ.combi,count.seq,mouseID,analysis_type,filename,path
IGHV4-1*01_IGHJ3*01_24_1,4,m30,pos_YFP,m30_pos_YFP_IGHV4-1-01_IGHJ3-01_24_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV4-1-01_IGHJ3-01_24_1.aln.fasta
IGHV1-82*01_IGHJ2*01_30_2,4,m30,pos_YFP,m30_pos_YFP_IGHV1-82-01_IGHJ2-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-82-01_IGHJ2-01_30_2.aln.fasta
IGHV8-5*01_IGHJ4*01_42_1,4,m30,pos_YFP,m30_pos_YFP_IGHV8-5-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV8-5-01_IGHJ4-01_42_1.aln.fasta
IGHV1-81*01_IGHJ1*03_42_1,4,m30,pos_YFP,m30_pos_YFP_IGHV1-81-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-81-01_IGHJ1-03_42_1.aln.fasta
IGHV1-53*01_IGHJ3*01_36_1,4,m30,pos_YFP,m30_pos_YFP_IGHV1-53-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-53-01_IGHJ3-01_36_1.aln.fasta
IGHV1-7*01_IGHJ2*01_39_2,4,m30,pos_YFP,m30_pos_YFP_IGHV1-7-01_IGHJ2-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-7-01_IGHJ2-01_39_2.aln.fasta
IGHV6-3*01_IGHJ4*01_36_1,4,m30,pos_YFP,m30_pos_YFP_IGHV6-3-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV6-3-01_IGHJ4-01_36_1.aln.fasta
IGHV1-52*01_IGHJ1*03_45_1,4,m30,pos_YFP,m30_pos_YFP_IGHV1-52-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-52-01_IGHJ1-03_45_1.aln.fasta
IGHV10-1*01_IGHJ2*01_18_1,4,m30,pos_YFP,m30_pos_YFP_IGHV10-1-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV10-1-01_IGHJ2-01_18_1.aln.fasta
IGHV1-18*01_IGHJ2*01_18_1,5,m30,pos_YFP,m30_pos_YFP_IGHV1-18-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-18-01_IGHJ2-01_18_1.aln.fasta
